Name,Type,Address,Zip Code
13852,mexican,9408SkokieBlvd,60077
13853,sandwiches,6404NCaliforniaAve,60645
13854,burgers,3122WTouhyAve,60645
13855,hotdogs,3654WTouhyAve,60076
13856,hotdogs,3941WTouhyAve,60712
13857,hotdogs,5360TouhyAve,60077
13858,hotdogs,1120CentralAve,60091
13859,hotdogs,3511DevonAvenue,60659
13860,southafrican,4999OldOrchardCtr,60077
13861,chicken_wings,2434MainSt,60202
13862,hotdogs,3626TouhyAve,60076
13863,tradamerican,4999OldOrchardCtr,60077
13864,halal,4839OaktonSt,60077
13865,hotdogs,6201NLincolnAve,60659
13866,noodles,4999OldOrchardRd,60077
13867,hotdogs,6324NWesternAve,60659
13868,hotdog,120AsburyAve,60202
13869,halal,3918WTouhyAve,60712
13870,hotdogs,3850WDempster,60076
13871,bbq,1902GreenBayRd,60201
13872,chicken_wings,7020CarpenterRd,60077
13873,noodles,930ChurchSt,60201
13874,sandwiches,9402SkokieBlvd,60077
13875,greek,6350NCiceroAve,60646
13876,halal,6234NCalifornia,60659
13877,hotdogs,3207LakeAve,60091
13878,hotdogs,5691WTouhyAve,60714
13879,hotdogs,6321NLincolnAve,60659
13880,chinese,3232LakeAve,60091
13881,mexican,5373TouhyAve,60077
13882,icecream,3333WTouhyAve,60712
13883,pizza,911FosterSt,60201
13884,hotdogs,6732NWesternAve,60645
13885,tex-mex,5435TouhyAve,60077
13886,salad,5712WTouhyAve,60714
13887,hotdogs,5315WTouhy,60077
13888,icecream,4811DempsterAve,60077
13889,hotdogs,1829DempsterSt,60201
13890,chinese,7160CarpenterRd,60077
13891,pizza,2657WDevonAve,60659
13892,hotdogs,6261NLincolnAve,60659
13893,sandwiches,5369TouhyAve,60077
13894,sandwiches,5612WTouhyAve,60714
13895,mexican,3908WTouhyAve,60712
13896,tradamerican,6355NPulaskiAve,60646
13897,hotdogs,5691WTouhyAve,60714
13898,tradamerican,3949OaktonSt,60076
13899,burgers,4999OldOrchardCtr,60077
13900,tradamerican,6045NCiceroAve,60646
13901,salad,5712WTouhyAve,60714
13902,greek,4711WTouhyAve,60712
13903,hotdog,2600CrawfordAve,60201
13904,hotdogs,3207LakeAve,60091
13905,sportsbars,6700WHowardSt,60714
13906,donuts,6969NMilwaukeeAve,60714
13907,mexican,6701WTouhyAve,60714
13908,mexican,5373TouhyAve,60077
13909,southafrican,4999OldOrchardCtr,60077
13910,chicken_wings,7020CarpenterRd,60077
13911,halal,4839OaktonSt,60077
13912,tradamerican,9525SkokieBlvd,60077
13913,burgers,6438NLincolnAve,60712
13914,burgers,6067DempsterSt,60053
13915,burgers,530SWaukeganRd,60025
13916,hotdogs,3654WTouhyAve,60076
13917,tradamerican,4999OldOrchardCtr,60077
13918,tex-mex,5435TouhyAve,60077
13919,sandwiches,5612WTouhyAve,60714
13920,hotdogs,5315WTouhy,60077
13921,greek,6350NCiceroAve,60646
13922,chinese,7160CarpenterRd,60077
13923,sandwiches,5369TouhyAve,60077
13924,hotdogs,3941WTouhyAve,60712
13925,sandwiches,7954NWaukeganRd,60714
13926,mexican,6145WTouhyAve,60646
13927,noodles,4999OldOrchardRd,60077
13928,hotdog,5630WTouhyAve,60714
13929,sandwiches,9402SkokieBlvd,60077
13930,hotdogs,7133WDempster,60714
13931,burgers,6400NMilwaukeeAve,60631
13932,tradamerican,6355NPulaskiAve,60646
13933,hotdogs,3626TouhyAve,60076
13934,sportsbars,7355NHarlemAve,60714
13935,mexican,8840WaukeganRd,60053
13936,icecream,4811DempsterAve,60077
13937,halal,3918WTouhyAve,60712
13938,hotdogs,6249NMilwaukeeAve,60646
13939,chicken_wings,5620DempsterSt,60053
13940,hotdogs,6861DempsterSt,60053
13941,hotdogs,6321NLincolnAve,60659
13942,tradamerican,6480WTouhyAve,60714
13943,burgers,6125NMilwaukeeAve,60646
13944,catering,5961NElstonAve,60646
13945,pizza,5906LincolnAve,60053
13946,tradamerican,1868PrairieSt,60025
13947,burgers,2005NorthLewisAve,60087
13948,burgers,304NSheridanRd,60085
13949,burgers,850NGreenBayAve,60085
13950,hotdogs,3301WGrandAve,60085
13951,mexican,120NGeneseeSt,60085
13952,diners,2234GreenBayRd,60044
13953,burgers,2211GreenbayRd,60064
13954,hotdogs,4150GroveAvenue,60031
13955,burgers,30388NSkokieHwy,60044
13956,pizza,2154NLewisAve,60087
13957,bars,2398PaulJonesSt,60088
13958,mexican,1810NDelanyRd,60031
13959,hotdogs,1510NLewisAve,60085
13960,mexican,14NMcAreeRd,60085
13961,hotdogs,540CluveriusAve,60088
13962,sandwiches,3430GrandAve,60031
13963,sandwiches,2302GreenBayRd,60064
13964,burgers,1275NDelanyRd,60031
13965,hotdog,2021NGreenbayRd,60087
13966,coffee,2601PaulJonesSt,60088
13967,coffee,2601PaulJonesSt,60088
13968,pizza,557SGreenBayRd,60085
13969,burgers,3140BelvidereRd,60085
13970,sandwiches,1008WeilandRd,60089
13971,pizza,141WDundeeRd,60089
13972,sandwiches,1455WLakeCookRd,60090
13973,bakeries,20SMilwaukeeAve,60090
13974,burgers,15EDundeeRd,60004
13975,burgers,425WDundeeRd,60090
13976,pizza,270NMcHenryRd,60089
13977,breakfast_brunch,831WDundeeRd,60090
13978,sandwiches,250EDundeeRd,60090
13979,tradamerican,788SBuffaloGroveRd,60089
13980,mexican,86WDundeeRd,60089
13981,sandwiches,1017WDundeeRd,60004
13982,tradamerican,10MarriottDr,60069
13983,breakfast_brunch,825WDundeeRd,60004
13984,pizza,12WDundeeRd,60090
13985,pizza,20590MilwaukeeAve,60015
13986,mexican,2410ERandRd,60004
13987,sandwiches,250EDundeeRd,60090
13988,sandwiches,1204SMilwaukeeAve,60090
13989,mexican,799SBuffaloGroveRd,60089
13990,indpak,1201DNElmhurstRd,60070
13991,sandwiches,1299ERandRd,60004
13992,burgers,80McHenryRd,60089
13993,chicken_wings,301EastEuclidAve,60056
13994,pizza,1021NElmhurstRd,60056
13995,pizza,141WDundeeRd,60089
13996,tradamerican,1090SMilwaukeeAve,60090
13997,mexican,102EKensingtonRd,60056
13998,icecream,1293NRandRd,60004
13999,delis,182McHenryRd,60089
14000,juicebars,918NElmhurstRd,60056
14001,pizza,12WDundeeRd,60090
14002,mexican,1742EKensingtonRd,60056
14003,sandwiches,1455WLakeCookRd,60090
14004,mexican,86WDundeeRd,60089
14005,tradamerican,788SBuffaloGroveRd,60089
14006,pizza,270NMcHenryRd,60089
14007,breakfast_brunch,176ERandhurstVillageDr,60056
14008,sandwiches,9402SkokieBlvd,60077
14009,sandwiches,3232LakeAve,60091
14010,pizza,2428MainSt,60202
14011,tradamerican,1241HarmsRd,60025
14012,tradamerican,3353DempsterSt,60076
14013,chicken_wings,2434MainSt,60202
14014,icecream,3510LakeAve,60091
14015,hotdogs,1829DempsterSt,60201
14016,bars,235ELakeAve,60025
14017,hotdogs,3850WDempster,60076
14018,icecream,4811DempsterAve,60077
14019,cafes,1100DavisSt,60201
14020,bars,305HappRd,60093
14021,sandwiches,4999OldOrchardCtr,60077
14022,steak,10027SkokieBlvd,60077
14023,mexican,4999OldOrchardCtr,60077
14024,tradamerican,1016ChurchSt,60201
14025,chicken_wings,5620DempsterSt,60053
14026,pizza,5625GullRd,49048
14027,pizza,9149GrossPointRd,60077
14028,sandwiches,1133EmersonSt,60201
14029,sandwiches,1900WDempsterSt,60202
14030,pizza,136EIrvingParkRd,60191
14031,burgers,477GeorgetownSq,60191
14032,hotdogs,410WNorthAve,60101
14033,pizza,132WStCharlesRd,60148
14034,mexican,1571WLakeSt,60101
14035,tex-mex,14WStCharlesRd,60148
14036,hotdogs,350ESaintCharlesRd,60181
14037,sandwiches,264WNorthAve,60101
14038,mexican,298WNorthAve,60181
14039,hotdogs,1301EIrvingParkRd,60143
14040,tacos,511SAddisonRd,60101
14041,burgers,545WNorthAve,60148
14042,sportsbars,683WStCharlesRd,60126
14043,hotdogs,540WNorthAve,60148
14044,sandwiches,696WNorthAve,60126
14045,hotdogs,1021EStCharlesRd,60148
14046,mexican,1015EStCharlesRd,60148
14047,icecream,211EStCharlesRd,60181
14048,pizza,403ENAve,60148
14049,burgers,1912SMannheimRd,60154
14050,italian,1315WNorthAve,60160
14051,mexican,4607WestLakeSt,60160
14052,pizza,5545WStCharlesRd,60163
14053,pizza,2535LakeSt,60160
14054,burgers,59ENAve,60164
14055,pizza,10421WCermakRd,60154
14056,breakfast_brunch,1040WNorthAve,60160
14057,hotdogs,2627NMannheimRd,60131
14058,pizza,10235WestRooseveltRoad,60154
14059,sandwiches,101WNAve,60164
14060,pizza,2828S17thAve,60155
14061,seafood,2037MannheimRd,60160
14062,chicken_wings,600S5thAve,60153
14063,tradamerican,830WNorthAve,60160
14064,hotdogs,6200BroadviewVillageSq,60155
14065,hotdogs,500WNorthAve,60160
14066,sandwiches,2812S17thAve,60155
14067,mexican,2142SMannheimRd,60154
14068,chicken_wings,1500WNorthAve,60160
14069,hotdogs,701WNorthAve,60160
14070,diners,2080MannheimRd,60160
14071,tradamerican,8815WCermakRd,60546
14072,sandwiches,116BroadviewVillageSq,60155
14073,burgers,ConcourseL,60666
14074,bars,5600NMannheimRd,60666
14075,mexican,217WGrandAve,60106
14076,hotdogs,OHareTerminalFGate13,60666
14077,hotdogs,OHareInternationalAirportInternationalConcourseL,60666
14078,hotdogs,5600MannheimRd,60018
14079,tacos,511SAddisonRd,60101
14080,sandwiches,OHareInternationalAirport,60666
14081,hotdog,10000WestOHare,60666
14082,mexican,107WGrandAve,60164
14083,tradamerican,Terminal2GateE5,60666
14084,tradamerican,10000WOhareAve,60666
14085,bars,OHareInternationalAirportTerminalB,60666
14086,tradamerican,OHareInternationalAirportTerminal3,60666
14087,bars,5600MannheimRd,60686
14088,bars,19UpperLevelT1St,60666
14089,diners,203SMainSt,60103
14090,sandwiches,2415WestSchaumburgRoad,60194
14091,sandwiches,850SBarringtonRd,60107
14092,breakfast_brunch,1500WLakeSt,60172
14093,mexican,35WIrvingParkRd,60172
14094,delis,1450WLakeSt,60172
14095,mexican,5WIrvingParkRd,60172
14096,tradamerican,394EIrvingParkRd,60172
14097,sportsbars,1021FountainViewDr,60188
14098,mexican,1816IrvingParkRd,60133
14099,hotdogs,872NYorkRd,60126
14100,chicken_wings,6NorthAve,60164
14101,sandwiches,160016thStreet,60523
14102,hotdogs,1ENorthAve,60164
14103,hotdogs,176EButterfieldRd,60126
14104,pizza,5545WStCharlesRd,60163
14105,pizza,687NYorkSt,60126
14106,seafood,1120SYorkRd,60106
14107,mexican,2103ClearwaterDr,60523
14108,vegetarian,1817OakbrookCtr,60523
14109,pizza,551OakbrookCtr,60523
14110,burgers,59ENAve,60164
14111,breakfast_brunch,1038SYorkRd,60126
14112,sandwiches,101WNAve,60164
14113,breakfast_brunch,140RobertPalmerDr,60126
14114,icecream,211EStCharlesRd,60181
14115,burgers,2111MidwestRd,60523
14116,sandwiches,2223SWolfRd,60162
14117,sportsbars,17W74422ndSt,60181
14118,salad,1OakbrookCtr,60523
14119,mexican,298WNorthAve,60181
14120,pizza,1036SYorkSt,60126
14121,sandwiches,183SouthRte83,60126
14122,mexican,18W05022ndSt,60181
14123,sportsbars,8OakbrookCtr,60523
14124,pizza,17W28022ndSt,60181
14125,burgers,229WGrandAve,60106
14126,salad,240OakBrookCtr,60523
14127,diners,2WRooseveltRd,60181
14128,sandwiches,18W04822ndSt,60181
14129,halal,17W731RooseveltRd,60181
14130,steak,2105SpringRd,60523
14131,tradamerican,13LincolnCtr,60181
14132,tradamerican,5ERooseveltRd,60181
14133,newamerican,7OakbrookCtr,60523
14134,desserts,2020SpringRd,60523
14135,diners,17W66022ndSt,60181
14136,mexican,217WGrandAve,60106
14137,mexican,107WGrandAve,60164
14138,hotdogs,6625RooseveltRd,60402
14139,hotdogs,6935CermakRd,60402
14140,seafood,917WRooseveltRd,60153
14141,pizza,1038LakeSt,60301
14142,tradamerican,5950WMadisonSt,60644
14143,hotdogs,316MadisonSt,60302
14144,tradamerican,7211LakeSt,60305
14145,mexican,6322W26thSt,60402
14146,chicken_wings,7130CermakRd,60402
14147,mexican,6212CermakRd,60402
14148,hotdogs,7200W25ThStreet,60546
14149,burgers,49WLakeSt,60153
14150,hotdog,6317WNorthAve,60302
14151,pizza,1013MadisonSt,60302
14152,bbq,7201W25thSt,60546
14153,french,106NMarionSt,60301
14154,greek,728LakeSt,60301
14155,tex-mex,7225WCermakRd,60546
14156,hotdogs,11N1stAve,60153
14157,burgers,7501CermakRd,60546
14158,tradamerican,2516SHarlemAve,60546
14159,hotdogs,901WNorthAvenue,60160
14160,hotdogs,1117MadisonSt,60153
14161,burgers,840WNorthAve,60160
14162,hotdogs,7135WRooseveltRd,60402
14163,italian,7025WNorthAve,60302
14164,sandwiches,709LakeSt,60301
14165,mexican,5944WChicagoAve,60651
14166,hotdogs,7155WOgdenAve,60402
14167,hotdogs,7181WCermakRd,60402
14168,hotdogs,6200BroadviewVillageSq,60155
14169,sandwiches,7028WCermakRd,60402
14170,pizza,2828S17thAve,60155
14171,hotdogs,431NAustin,60644
14172,sandwiches,7400WestNorthAvenue,60707
14173,seafood,6427WNorthAve,60302
14174,chicken_wings,600S5thAve,60153
14175,bbq,7507WRooseveltRd,60130
14176,hotdogs,6043WRooseveltRd,60804
14177,mexican,6920OgdenAve,60402
14178,mediterranean,6620WNorthAve,60707
14179,sandwiches,350CircleAve,60130
14180,noodles,7215LakeSt,60305
14181,chicken_wings,1215SHarlemAve,60130
14182,breakfast_brunch,420NAustinBlvd,60302
14183,sandwiches,2812S17thAve,60155
14184,italian,1315WNorthAve,60160
14185,hotdogs,2300SouthHarlemAvenue,60546
14186,hotdogs,1550WNorthAve,60160
14187,hotdogs,BrookfieldZooE13,60513
14188,coffee,10000WOhareAve,60666
14189,chicken_wings,9438IrvingParkRd,60176
14190,hotdogs,825WNorthAve,60160
14191,hotdogs,1550WNorthAve,60160
14192,mexican,5455ParkPl,60018
14193,hotdog,OhareInternationalAirport,60666
14194,sandwiches,101WNAve,60164
14195,steak,5464NorthRiverRd,60018
14196,breakfast_brunch,1040WNorthAve,60160
14197,salad,10000WOHareAve,60666
14198,burgers,Terminal2MainHall,60666
14199,desserts,5445ParkPl,60018
14200,mexican,1631NMannheimRd,60165
14201,mexican,4607WestLakeSt,60160
14202,bars,10000WOhareAve,60666
14203,tradamerican,830WNorthAve,60160
14204,hotdog,OHareInternationalAirportConcourseL,60666
14205,bars,Terminal2GateF8,60666
14206,hotdogs,OHareTerminalFGate13,60666
14207,pretzels,11601WTouhyAve,60666
14208,pubs,Terminal3GateK1,60666
14209,diners,2080MannheimRd,60160
14210,coffee,10000WOhareAve,60666
14211,newamerican,199UpperLevelT1St,60666
14212,pizza,2535LakeSt,60160
14213,tradamerican,HiltonChicagoOHareAirport,60666
14214,mexican,107WGrandAve,60164
14215,sandwiches,RotundaBldgTerminal3,60666
14216,steak,9525WBrynMawrAve,60018
14217,greek,ChicagoOHareInternationalAirport,60666
14218,sandwiches,OHareInternationalAirport,60666
14219,tradamerican,10000WOHareAve,60666
14220,hotdogs,OHareInternationalAirportInternationalConcourseL,60666
14221,hotdogs,OHareInternationalAirport,60666
14222,coffee,10000WOhareAve,60666
14223,coffee,10000WOhareAve,60666
14224,hotdogs,500WNorthAve,60160
14225,vegetarian,10000WOhareAve,60666
14226,burgers,ConcourseL,60666
14227,chicken_wings,1500WNorthAve,60160
14228,mexican,Terminal5ConcourseMGateM12,60666
14229,sandwiches,9509WGrandAve,60131
14230,sandwiches,10000BessieColemanDr,60666
14231,beer_and_wine,99UpperLevelT3St,60666
14232,bars,5600NMannheimRd,60666
14233,hotdogs,701WNorthAve,60160
14234,sportsbars,5505ParkPl,60018
14235,tradamerican,10000WOhareAve,60666
14236,coffee,10000WOhareAve,60666
14237,coffee,10000WOhareAve,60666
14238,sportsbars,1021FountainViewDr,60188
14239,sandwiches,850SBarringtonRd,60107
14240,sandwiches,812WArmyTrailRd,60188
14241,mexican,89EIrvingParkRd,60107
14242,salad,1250RooseveltRd,60137
14243,sandwiches,820EastRooseveltDr,60187
14244,icecream,1289EButterfieldRd,60187
14245,chicken_wings,207EastRooseveltRd,60148
14246,hotdogs,540WNorthAve,60148
14247,burgers,545WNorthAve,60148
14248,mexican,811ButterfieldRd,60189
14249,pizza,299SSchmaleRd,60188
14250,tradamerican,301RiceLakeSq,60189
14251,sandwiches,801EButterfield,60187
14252,tradamerican,300SSchmaleRd,60188
14253,tradamerican,1461ButterfieldRd,60515
14254,sandwiches,167DanadaSquareEast,60189
14255,seafood,3001FinleyRd,60515
14256,italian,1211ButterfieldRd,60515
14257,italian,332WArmyTrailRd,60108
14258,mexican,306WArmyTrailRd,60108
14259,hotdogs,540WNorthAve,60148
14260,burgers,152StratfordSquare,60108
14261,tradamerican,300SSchmaleRd,60188
14262,icecream,332WArmyTrailRd,60108
14263,mexican,1591GlenEllynRd,60139
14264,mexican,695RooseveltRd,60137
14265,sandwiches,1400ButterfieldRoad,60515
14266,italian,1425WFullertonAve,60101
14267,sandwiches,264WNorthAve,60101
14268,salad,203YorktownShoppingCenter,60148
14269,sandwiches,632RooseveltRd,60137
14270,hotdogs,540WNorthAve,60148
14271,chinese,203Yorktown,60148
14272,salad,1250RooseveltRd,60137
14273,mexican,298WNorthAve,60181
14274,hotdogs,410WNorthAve,60101
14275,diners,2WRooseveltRd,60181
14276,tradamerican,13LincolnCtr,60181
14277,halal,17W731RooseveltRd,60181
14278,sandwiches,751RooseveltRoad,60137
14279,tradamerican,1461ButterfieldRd,60515
14280,hotdog,203YorktownShoppingCtr,60148
14281,tradamerican,5ERooseveltRd,60181
14282,breweries,94YorktownShoppingCtr,60148
14283,sportsbars,455ButterfieldRd,60148
14284,tacos,511SAddisonRd,60101
14285,sandwiches,1009ERooseveltRdCvs,60148
14286,pizza,403ENAve,60148
14287,diners,17W66022ndSt,60181
14288,tradamerican,3001ButterfieldRd,60523
14289,seafood,3001FinleyRd,60515
14290,italian,1211ButterfieldRd,60515
14291,italian,7025WNorthAve,60302
14292,hotdogs,4012RooseveltRd,60162
14293,sandwiches,7400WestNorthAvenue,60707
14294,pizza,1038LakeSt,60301
14295,sandwiches,2511WNorthAve,60160
14296,hotdogs,7200W25ThStreet,60546
14297,breakfast_brunch,1040WNorthAve,60160
14298,italian,1315WNorthAve,60160
14299,sandwiches,2812S17thAve,60155
14300,french,106NMarionSt,60301
14301,chicken_wings,10446WCermakRd,60154
14302,chicken_wings,2035NMannheimRd,60160
14303,hotdogs,220MannheimRd,60104
14304,gluten_free,710E31stSt,60526
14305,chicken_wings,7130CermakRd,60402
14306,pizza,2535LakeSt,60160
14307,bbq,7201W25thSt,60546
14308,hotdogs,7217WGrandAve,60707
14309,tradamerican,830WNorthAve,60160
14310,pizza,1013MadisonSt,60302
14311,pizza,815MannheimRd,60104
14312,burgers,1912SMannheimRd,60154
14313,pizza,10421WCermakRd,60154
14314,noodles,7215LakeSt,60305
14315,chicken_wings,528MannheimRd,60104
14316,tradamerican,2516SHarlemAve,60546
14317,tex-mex,7225WCermakRd,60546
14318,burgers,7501CermakRd,60546
14319,mexican,7446WNorthAve,60707
14320,sandwiches,350CircleAve,60130
14321,hotdogs,7181WCermakRd,60402
14322,hotdogs,7135WRooseveltRd,60402
14323,sandwiches,7028WCermakRd,60402
14324,hotdogs,500WNorthAve,60160
14325,coffee,7026WGrandAve,60707
14326,delis,60NMannheimRd,60162
14327,hotdogs,2300SouthHarlemAvenue,60546
14328,hotdogs,8327WNorthAve,60160
14329,mexican,4607WestLakeSt,60160
14330,pizza,10235WestRooseveltRoad,60154
14331,sandwiches,1702NHarlem,60707
14332,seafood,2037MannheimRd,60160
14333,mexican,1631NMannheimRd,60165
14334,delis,6935NorthAve,60302
14335,tradamerican,139SMarionSt,60302
14336,bbq,7507WRooseveltRd,60130
14337,tradamerican,8815WCermakRd,60546
14338,tex-mex,NorthRiversideParkMall,60546
14339,tradamerican,401NHarlemAve,60301
14340,mexican,1905NHarlemAve,60707
14341,tex-mex,NorthRiversideParkMall,60546
14342,mexican,4607WestLakeSt,60160
14343,mexican,1631NMannheimRd,60165
14344,bbq,7507WRooseveltRd,60130
14345,mexican,24WCalendarAve,60525
14346,sandwiches,101WNAve,60164
14347,chicken_wings,600S5thAve,60153
14348,mexican,3853CarnationSt,60131
14349,hotdogs,701WNorthAve,60160
14350,delis,60NMannheimRd,60162
14351,diners,2080MannheimRd,60160
14352,pizza,5545WStCharlesRd,60163
14353,pizza,10235WestRooseveltRoad,60154
14354,sandwiches,9509WGrandAve,60131
14355,mexican,107WGrandAve,60164
14356,hotdogs,635MannheimRd,60104
14357,newamerican,1100LakeSt,60301
14358,hotdogs,11NorthHarlemAvenue,60302
14359,hotdogs,3927NHarlemAve,60634
14360,hotdog,329HarlemAve,60130
14361,mexican,7446WNorthAve,60707
14362,mexican,1128LakeStFrntA,60301
14363,burgers,10170WGrandAve,60131
14364,hotdogs,500WNorthAve,60160
14365,pizza,7060ForestPreserveDr,60706
14366,sandwiches,7329IrvingParkRd,60634
14367,pizza,7343WLawrenceAve,60706
14368,tradamerican,7422MadisonSt,60130
14369,sandwiches,1702NHarlem,60707
14370,burgers,52025thSt,60104
14371,hotdogs,420DesPlainesAve,60130
14372,burgers,49WLakeSt,60153
14373,hotdogs,701WNorthAve,60160
14374,mexican,1905NHarlemAve,60707
14375,bbq,848MadisonSt,60302
14376,hotdogs,1750NHarlemAve,60707
14377,pizza,1038LakeSt,60301
14378,hotdogs,8327WNorthAve,60160
14379,seafood,319HarlemAve,60130
14380,hotdogs,I294Milepost38,60176
14381,mexican,450NMannheimRd,60162
14382,tradamerican,7211LakeSt,60305
14383,hotdogs,4142NHarlemAve,60706
14384,mexican,4018ButterfieldRd,60104
14385,mexican,4234NHarlemAve,60706
14386,mexican,7193WGrandAve,60707
14387,seafood,2037MannheimRd,60160
14388,seafood,4401NCumberlandAve,60706
14389,french,106NMarionSt,60301
14390,tradamerican,7218MadisonSt,60130
14391,mexican,7404MadisonSt,60130
14392,chicken_wings,9438IrvingParkRd,60176
14393,hotdogs,11N1stAve,60153
14394,pizza,2535LakeSt,60160
14395,hotdogs,2627NMannheimRd,60131
14396,chicken_wings,1500WNorthAve,60160
14397,mexican,1631NMannheimRd,60165
14398,hotdogs,220MannheimRd,60104
14399,hotdogs,4330NHarlemAve,60706
14400,delis,6935NorthAve,60302
14401,burgers,4104NHarlemAve,60706
14402,hotdogs,1117MadisonSt,60153
14403,chicken_wings,528MannheimRd,60104
14404,pizza,7446WNorthAve,60707
14405,pizza,1013MadisonSt,60302
14406,vegetarian,10000WOhareAve,60666
14407,beer_and_wine,99UpperLevelT3St,60666
14408,hotdogs,OHareInternationalAirportInternationalConcourseL,60666
14409,hotdogs,OHareInternationalAirport,60666
14410,coffee,10000WOhareAve,60666
14411,coffee,10000WOhareAve,60666
14412,sandwiches,10000BessieColemanDr,60666
14413,burgers,ConcourseL,60666
14414,sandwiches,10000WOhareAve,60666
14415,venues,2777MannheimRd,60018
14416,tradamerican,10000WOhareAve,60666
14417,coffee,10000WOhareAve,60666
14418,tradamerican,OHareInternationalAirportTerminal3,60666
14419,diners,2080MannheimRd,60160
14420,hotdogs,5600MannheimRd,60018
14421,tradamerican,10000WOHareAve,60666
14422,tradamerican,Terminal2GateE5,60666
14423,juicebars,ChicagoInternationalAirport,60666
14424,hotdog,10000WestOHare,60666
14425,bars,5600MannheimRd,60686
14426,sandwiches,9509WGrandAve,60131
14427,mexican,107WGrandAve,60164
14428,bars,OHareInternationalAirportTerminalB,60666
14429,delis,3200EAirfieldDr,60686
14430,bars,19UpperLevelT1St,60666
14431,diners,2WRooseveltRd,60181
14432,hotdogs,410WNorthAve,60101
14433,hotdogs,176EButterfieldRd,60126
14434,mexican,18W05022ndSt,60181
14435,icecream,205SMainSt,60148
14436,icecream,143NYorkSt,60126
14437,sandwiches,1235SouthMainSt,60148
14438,pizza,687NYorkSt,60126
14439,sandwiches,108EastNorthAve,60126
14440,sandwiches,264WNorthAve,60101
14441,salad,1OakbrookCtr,60523
14442,sandwiches,18W04822ndSt,60181
14443,pizza,17W28022ndSt,60181
14444,halal,17W731RooseveltRd,60181
14445,pizza,705ERooseveltRd,60148
14446,mexican,2360FountainSquareDr,60148
14447,sportsbars,8OakbrookCtr,60523
14448,breakfast_brunch,1038SYorkRd,60126
14449,salad,240OakBrookCtr,60523
14450,tradamerican,5ERooseveltRd,60181
14451,chicken_wings,207EastRooseveltRd,60148
14452,burgers,401ERooseveltRd,60148
14453,sandwiches,183SouthRte83,60126
14454,salad,203YorktownShoppingCenter,60148
14455,tradamerican,13LincolnCtr,60181
14456,breakfast_brunch,140RobertPalmerDr,60126
14457,steak,2105SpringRd,60523
14458,pizza,1036SYorkSt,60126
14459,diners,17W66022ndSt,60181
14460,tacos,511SAddisonRd,60101
14461,newamerican,7OakbrookCtr,60523
14462,chinese,203Yorktown,60148
14463,hotdog,203YorktownShoppingCtr,60148
14464,desserts,2020SpringRd,60523
14465,sandwiches,1009ERooseveltRdCvs,60148
14466,pizza,403ENAve,60148
14467,breweries,94YorktownShoppingCtr,60148
14468,tradamerican,3001ButterfieldRd,60523
14469,hotdogs,3941WTouhyAve,60712
14470,halal,3918WTouhyAve,60712
14471,sandwiches,5961NLincolnAve,60659
14472,pretzels,3333WTouhyAve,60712
14473,salad,6550NSheridianRd,60626
14474,tradamerican,1016ChurchSt,60201
14475,bars,5739NRavenswoodAve,60660
14476,chicken_wings,3357WPetersonAve,60659
14477,icecream,1611ShermanAve,60201
14478,indpak,6349NClaremontAve,60659
14479,pizza,951HowardSt,60202
14480,tradamerican,6355NPulaskiAve,60646
14481,sandwiches,6108NorthWesternAve,60659
14482,hotdogs,1999CampusDr,60208
14483,beerbar,1508WJarvisAve,60626
14484,bakeries,615DempsterAve,60201
14485,chicken_wings,6160NLincolnAve,60659
14486,hotdogs,5961NLincolnAve,60659
14487,sandwiches,6059NorthLincolnAvenue,60659
14488,burgers,1215WDevonAve,60660
14489,hotdogs,4058AWPetersonAve,60646
14490,grocery,7117NClarkSt,60626
14491,burgers,3241WPeterson,60659
14492,chicken_wings,3333WTouhyAve,60712
14493,mexican,3908WTouhyAve,60712
14494,pizza,7001NClark,60625
14495,donuts,7578NWesternAve,60645
14496,hotdogs,3850WDempster,60076
14497,breakfast_brunch,5929NLincolnAve,60659
14498,mexican,7138NClarkSt,60626
14499,pizza,5912NClarkSt,60660
14500,sandwiches,1133EmersonSt,60201
14501,kosher,2839WTouhyAve,60645
14502,mexican,6983NClarkSt,60610
14503,italian,3303WTouhyAve,60712
14504,sandwiches,1900WDempsterSt,60202
14505,sandwiches,165GreenBayRd,60091
14506,hotdogs,1831WDevon,60660
14507,pubs,5910NBroadwaySt,60660
14508,mexican,1418WMorseAve,60626
14509,seafood,3301WTouhyAve,60712
14510,steak,3300WTouhyAve,60076
14511,pizza,3144WDevonAve,60659
14512,tradamerican,1215WDevonAve,60660
14513,sandwiches,6555NClarkSt,60626
14514,italian,3431WPetersonAve,60659
14515,sandwiches,6449NSheridanRd,60626
14516,tradamerican,139SMarionSt,60302
14517,hotdogs,4812WNorthAve,60639
14518,hotdogs,2754NNarragansett,60639
14519,hotdogs,1750NHarlemAve,60707
14520,tradamerican,7515WCermakRd,60546
14521,chicken_wings,4800WFulton,60644
14522,burgers,5133WNorthAve,60639
14523,hotdogs,5248WBelmontAve,60641
14524,hotdogs,2350NCentral,60639
14525,italian,814NorthBlvd,60301
14526,mexican,336SLaramieAve,60644
14527,burgers,49WLakeSt,60153
14528,mexican,8300WCermakRd,60546
14529,chicken_wings,4813WHarrisonSt,60644
14530,hotdogs,611NCicero,60644
14531,hotdogs,5618WNorthAve,60639
