,Name,Type,Address,Zip Code
23659,"('Chipotle Mexican Grill',)",mexican,4502MckinneyAve,75205
23660,"('Jack in the Box',)",burgers,6355EMockingbirdLn,75214
23661,"(""Church's Chicken"",)",chicken_wings,2516InwoodRd,75235
23662,"(""Jersey Mike's Subs"",)",sandwiches,3001KnoxSt,75205
23663,"('Original ChopShop',)",salad,6465EMockingbirdLn,75214
23664,"('Chick-fil-A',)",hotdogs,6176RetailRd,75231
23665,"('The Porch',)",southern,2912NHendersonAve,75206
23666,"('Taco Cabana',)",mexican,6919GreenvilleAve,75231
23667,"('Mesero - Preston Hollow Village',)",mexican,7775FirefallWay,75230
23668,"('Becks Prime',)",tradamerican,5931ForestLn,75230
23669,"('Chipotle Mexican Grill',)",mexican,11613NCentralExpy,75243
23670,"('Ephesus Mediterranean Grill',)",mediterranean,10455NCentralExpy,75231
23671,"('El Tizoncito',)",mexican,5150LemmonAve,75209
23672,"('Popeyes Chicken',)",chicken_wings,3686WMockingbirdLn,75235
23673,"('KFC',)",hotdogs,8001ForestLn,75243
23674,"('Flower Child',)",vegetarian,5450WLoversLn,75209
23675,"(""Enchilada's Restaurant - Dallas"",)",tex-mex,7050GreenvilleAve,75231
23676,"('Chipotle Mexican Grill',)",hotdogs,8018ParkLn,75231
23677,"(""Fadi's Mediterranean Grill"",)",greek,3001KnoxSt,75205
23678,"(""McDonald's"",)",hotdogs,6950GreenvilleAve,75231
23679,"(""Emilio's Mexican Kitchen"",)",mexican,6243RetailRd,75231
23680,"('Chelsea Corner',)",tradamerican,4830MckinneyAve,75205
23681,"('Snuffers',)",tradamerican,3526GreenvilleAve,75206
23682,"('Pizza Hut',)",pizza,8224ParkLane,75231
23683,"(""Long John Silver's"",)",seafood,6130EMockingbirdLn,75214
23684,"('Taco Bueno',)",mexican,7940ForestLn,75230
23685,"('Chez Flo',)",foodtrucks,,75206
23686,"('I Heart Yogurt',)",icecream,5450WLoversLn,75209
23687,"('Subway',)",sandwiches,6813WNorthwestHwy,75225
23688,"('Jersey Mike’s Subs',)",sandwiches,5610LemmonAve,75209
23689,"(""Cindi's NY Deli & Restaurant"",)",delis,11111NCentralExpy,75243
23690,"('Jack in the Box',)",hotdogs,3117InwoodRd,75235
23691,"('Papa Johns Pizza',)",pizza,2937GreenvilleAve,75206
23692,"('Ozona Grill and Bar',)",breakfast_brunch,4615GreenvilleAve,75206
23693,"(""Angela's Cafe"",)",breakfast_brunch,7979InwoodRd,75209
23694,"('Eden Restaurant and Pastries',)",catering,4416WLoversLn,75209
23695,"('Subway',)",sandwiches,10233ENwHwy,75238
23696,"('Subway',)",sandwiches,11500JupiterRd,75218
23697,"(""Applebee's Grill + Bar"",)",tradamerican,1440EastgateDr,75041
23698,"('Subway',)",sandwiches,5924SamuellBlvd,75228
23699,"('Subway',)",sandwiches,1251ANorthwestHwy,75041
23700,"(""Wendy's"",)",hotdogs,5215SpringValleyRd,75254
23701,"(""McDonald's"",)",hotdogs,6950GreenvilleAve,75231
23702,"('Chipotle Mexican Grill',)",mexican,7700NCentralExpy,75206
23703,"(""Enchilada's Restaurant - Dallas"",)",tex-mex,7050GreenvilleAve,75231
23704,"('Taco Cabana',)",mexican,6919GreenvilleAve,75231
23705,"('Pizza Hut',)",pizza,8224ParkLane,75231
23706,"('Sonic Drive-In',)",hotdogs,8620SpringValleyRd,75240
23707,"('Yolk Preston Center',)",breakfast_brunch,8315WestchesterDr,75225
23708,"('Subway',)",sandwiches,11260NCentralExpy,75243
23709,"(""Emilio's Mexican Kitchen"",)",mexican,6243RetailRd,75231
23710,"(""Church's Chicken"",)",hotdogs,14115CoitRd,75254
23711,"('Subway Restaurants',)",hotdogs,8200WalnutHillLane,75231
23712,"('Chick-fil-A',)",hotdogs,6176RetailRd,75231
23713,"('Corner Bakery',)",bakeries,13350DallasPkwy,75240
23714,"('Jack In The Box',)",hotdogs,14219CoitRd,75254
23715,"('Salata',)",salad,8307WestchesterDr,75225
23716,"(""Nuno's Tacos & Vegmex Grill"",)",vegan,8024SpringValleyRd,75240
23717,"('Chipotle Mexican Grill',)",mexican,8687NCentralExpy,75225
23718,"('Burger King',)",burgers,14010CoitRd,75240
23719,"(""Denny's"",)",breakfast_brunch,13689NCentralExpy,75243
23720,"('Chipotle Mexican Grill',)",mexican,12747MidwayRd,75244
23721,"(""McDonald's"",)",hotdogs,13350DallasPkwy,75240
23722,"(""McDonald's"",)",hotdogs,5960GreenvilleAve,75206
23723,"('Subway',)",sandwiches,13556PrestonRd,75240
23724,"('Grand Lux Cafe - Dallas',)",desserts,13420NDallasPkwy,75240
23725,"('Chipotle Mexican Grill',)",hotdogs,8018ParkLn,75231
23726,"('QuikTrip',)",convenience,7104GreenvilleAve,75231
23727,"('Mi Cocina',)",tex-mex,13350DallasPkwy,75240
23728,"(""CC Wing 'N' Taquria"",)",tradamerican,7470GreenvilleAve,75231
23729,"('Jack in the Box',)",hotdogs,14219CoitRd,75254
23730,"(""Jimmy John's"",)",sandwiches,6102LutherLn,75225
23731,"('Sahara Restaurant',)",persian,5441AlphaRd,75240
23732,"(""Applebee's Grill + Bar"",)",tradamerican,6464ENorthwestHwy,75231
23733,"(""McDonald's"",)",hotdogs,13950MidwayRd,75244
23734,"('The Cheesecake Factory - Dallas',)",tradamerican,7700WNorthwestHwy,75225
23735,"('Subway',)",sandwiches,6813WNorthwestHwy,75225
23736,"(""Dave & Buster's"",)",tradamerican,9450NCentralExpy,75231
23737,"(""Auntie Anne's"",)",pretzels,13350DallasPkwy,75240
23738,"('Kona Grill',)",sushi,8687NorthCentralExpy,75225
23739,"('Snappy Salads',)",salad,5941GreenvilleAve,75206
23740,"('QuikTrip',)",convenience,6055Alphard,75240
23741,"('Subway',)",sandwiches,13350NDallasPkwy,75240
23742,"('Chipotle Mexican Grill',)",mexican,6471ENorthwestHwy,75231
23743,"('Subway',)",sandwiches,9669NCentralExpy,75231
23744,"('Subway',)",sandwiches,13015CoitRd,75240
23745,"('Saltgrass Steak House',)",steak,13561NCentralExpy,75243
23746,"('QuikTrip',)",servicestations,6060SkillmanRd,75231
23747,"('Casita Tex Mex Bar and Grill',)",tex-mex,5807BlackwellSt,75231
23748,"(""Lawry's The Prime Rib - Dallas"",)",steak,14655DallasPkwy,75254
23749,"('Subway',)",sandwiches,6464ENorthwestHwy,75214
23750,"('Taco Bueno',)",mexican,7940ForestLn,75230
23751,"(""Jimmy John's"",)",sandwiches,5315GreenvilleAve,75206
23752,"('Pizza Hut',)",pizza,8254AbramsRd,75231
23753,"('Subway Restaurants',)",hotdogs,8200WalnutHillLane,75231
23754,"('Original ChopShop',)",salad,6465EMockingbirdLn,75214
23755,"('KFC',)",hotdogs,8001ForestLn,75243
23756,"('Piggie Pies Pizza',)",pizza,3707GreenvilleAve,75206
23757,"('Sonic Drive-In',)",hotdogs,NorthParkMall,75225
23758,"('Grub Burger Bar',)",burgers,4925GreenvilleAve,75206
23759,"('Papa Johns Pizza',)",pizza,8440AbramsRd,75243
23760,"('Chipotle Mexican Grill',)",mexican,6471ENorthwestHwy,75231
23761,"('Pollo Regio',)",mexican,12107AbramsRd,75243
23762,"('Funk Da Fried Fish & Chicken',)",seafood,9230SkillmanSt,75243
23763,"(""McDonald's"",)",hotdogs,5934AbramsRd,75231
23764,"(""McDonald's"",)",hotdogs,5960GreenvilleAve,75206
23765,"(""McDonald's"",)",burgers,11820AbramsRd,75243
23766,"(""Mariano's Hacienda Ranch"",)",mexican,6300SkillmanSt,75231
23767,"(""CC Wing 'N' Taquria"",)",tradamerican,7470GreenvilleAve,75231
23768,"('Jack in the Box',)",burgers,6355EMockingbirdLn,75214
23769,"('Laredo Taco',)",tacos,9750WalnutHillLn,75238
23770,"(""Cindi's NY Deli & Restaurant"",)",delis,11111NCentralExpy,75243
23771,"('Solo Burgers & Wings',)",hotdogs,6413HillcrestAve,75205
23772,"('Original ChopShop',)",newamerican,6401HillcrestAve,75205
23773,"('Rusty Taco',)",tex-mex,4802GreenvilleAve,75206
23774,"(""Long John Silver's"",)",seafood,9375ForestLn,75243
23775,"('Chipotle Mexican Grill',)",hotdogs,8018ParkLn,75231
23776,"(""Church's Chicken"",)",chicken_wings,9363ForestLn,75243
23777,"('Roly Poly',)",delis,3038MockingbirdLn,75205
23778,"('KFC',)",chicken_wings,6130EMockingbirdLn,75214
23779,"(""Jason's Deli"",)",delis,5400EMockingbirdLn,75206
23780,"(""Wendy's"",)",burgers,9680AudeliaRd,75238
23781,"('Chipotle Mexican Grill',)",mexican,8687NCentralExpy,75225
23782,"(""Applebee's Grill + Bar"",)",tradamerican,6464ENorthwestHwy,75231
23783,"(""Jimmy John's"",)",sandwiches,7742ForestLn,75230
23784,"('Subway',)",sandwiches,6464ENorthwestHwy,75214
23785,"('Subway',)",sandwiches,11260NCentralExpy,75243
23786,"('Taco Bell',)",hotdogs,5506EMockingbirdLn,75206
23787,"('QuikTrip',)",convenience,7104GreenvilleAve,75231
23788,"('QuikTrip',)",servicestations,6060SkillmanRd,75231
23789,"(""McDonald's"",)",burgers,9403GarlandRd,75218
23790,"(""Bandito's Tex-Mex Cantina"",)",mexican,6615SniderPlz,75205
23791,"(""Kuby's Sausage House"",)",meats,6601SniderPlz,75205
23792,"('Sarah’s Café & Panini',)",juicebars,12225GreenvilleAve,75243
23793,"('Snappy Salads',)",salad,5941GreenvilleAve,75206
23794,"(""McDonald's"",)",hotdogs,9301ForestLn,75243
23795,"('Pizza Hut',)",pizza,10200ENorthwestHwy,75238
23796,"(""Dave & Buster's"",)",tradamerican,9450NCentralExpy,75231
23797,"(""Long John Silver's"",)",seafood,6130EMockingbirdLn,75214
23798,"('Dive Coastal Cuisine',)",seafood,3404RankinSt,75205
23799,"('Subway',)",sandwiches,8440AbramsRd,75243
23800,"(""Avila's Mexican Restaurant"",)",mexican,4714MapleAve,75219
23801,"('Pizza Hut',)",pizza,3439OakLawnAve,75219
23802,"('City Cafe To Go Bistro',)",sandwiches,5757WLoversLn,75209
23803,"('El Paisa',)",tex-mex,10091HarryHinesBlvd,75220
23804,"('Papa Johns Pizza',)",pizza,2731WNorthwestHighway,75220
23805,"('Taqueria El Paisano No 1',)",mexican,2911LombardyLn,75220
23806,"('Town Hearth',)",tradamerican,1617MarketCenterBlvd,75207
23807,"(""Park's Hamburgers"",)",breakfast_brunch,6300ForestParkRd,75235
23808,"('Meso Maya Comida y Copas',)",mexican,1611McKinneyAve,75202
23809,"('Southpaws Organic Grill',)",salad,6009BerkshireLn,75225
23810,"('Cantina Laredo',)",mexican,3001WMockingbirdLn,75235
23811,"('Chipotle Mexican Grill',)",mexican,2705MckinneyAve,75204
23812,"(""Denny's"",)",diners,2030MarketCtrBlvd,75207
23813,"(""Dickey's Barbecue Pit"",)",bbq,8006CedarSpringsRd,75235
23814,"('Celebration',)",tradamerican,4503WLoversLn,75209
23815,"('Cantina Laredo',)",tex-mex,8008CedarSpringsRd,75334
23816,"('El Rey Del Grill',)",mexican,4535MapleAve,75219
23817,"('Jack in the Box',)",hotdogs,2720WNorthwestHwy,75220
23818,"('Freshella Catering',)",catering,7145JohnWCarpenterFwy,75247
23819,"(""Church's Chicken"",)",hotdogs,10545HarryHines,75220
23820,"('PinPoint Burger Bar',)",burgers,4422LemmonAve,75219
23821,"('Tulum',)",mexican,4216OakLawnAve,75219
23822,"('Which Wich',)",sandwiches,2626HowellSt,75204
23823,"(""Angela's Cafe"",)",breakfast_brunch,7979InwoodRd,75209
23824,"('Flower Child',)",vegetarian,5450WLoversLn,75209
23825,"('MIXT',)",salad,2355OliveSt,75201
23826,"(""Jimmy John's"",)",sandwiches,2416VictoryParkLn,75219
23827,"('Taqueria Taxco',)",breakfast_brunch,9222JohnWCarpenterFwy,75247
23828,"('Da Munchies',)",comfortfood,4121NWestmorelandRd,75212
23829,"(""Dickey's Barbecue Pit"",)",bbq,2222MedicalDistrictDr,75235
23830,"('Subway',)",sandwiches,1710WMockingbirdLn,75235
23831,"('I Heart Yogurt',)",icecream,5450WLoversLn,75209
23832,"('La Nueva Fresh & Hot',)",mexican,9625WebbChapelRd,75220
23833,"('Sonic Drive-In',)",hotdogs,2927LombardyLn,75220
23834,"('Roti',)",mediterranean,2355OliveSt,75201
23835,"('Meddlesome Moth',)",bars,1621OakLawnAve,75207
23836,"('Burger House',)",burgers,5323HarryHinesBlvd,75390
23837,"(""Dickey's Barbecue Pit"",)",bbq,2324McKinneyAve,75201
23838,"('Arbys',)",hotdogs,5350HarryHinesBlvd,75235
23839,"(""Chili's"",)",bars,8008CedarSpringsRd,75235
23840,"('Chipotle Mexican Grill',)",hotdogs,2401VictoryParkLn140,75219
23841,"(""Dickey's Barbecue Pit"",)",bbq,2525WycliffAve,75219
23842,"('Yolk Preston Center',)",breakfast_brunch,8315WestchesterDr,75225
23843,"('Mesero - Inwood Village',)",mexican,5330WLoversLn,75209
23844,"(""McDonald's"",)",hotdogs,3520StoreyLn,75220
23845,"(""Mia's Tex-Mex Restaurant"",)",tex-mex,4334LemmonAve,75219
23846,"(""Dickey's Barbecue Pit"",)",bbq,3254IrvingBlvd,75247
23847,"('Salata',)",salad,8307WestchesterDr,75225
23848,"('Subway',)",sandwiches,2025IrvingBlvd,75207
23849,"('Paleteria y Neveria Mexico',)",icecream,327WestMockingbirdLn,75247
23850,"('Subway',)",sandwiches,9410WalnutSt,75243
23851,"('Table 13',)",tradamerican,4812BeltLineRd,75254
23852,"(""Jersey Mike's Subs"",)",hotdogs,11661PrestonRd,75230
23853,"('Shake Shack',)",tradamerican,5290BeltLineRd,75254
23854,"(""Cindi's NY Deli & Restaurant"",)",delis,11111NCentralExpy,75243
23855,"('Ephesus Mediterranean Grill',)",mediterranean,10455NCentralExpy,75231
23856,"('Papa Johns Pizza',)",pizza,5907BeltLineRoad,75254
23857,"(""McDonald's"",)",hotdogs,15220MontfordDr,75248
23858,"('Gazeebo Burgers',)",burgers,5950RoyalLn,75230
23859,"(""Jimmy John's"",)",sandwiches,7742ForestLn,75230
23860,"(""Denny's"",)",breakfast_brunch,13689NCentralExpy,75243
23861,"('Pizza Hut',)",pizza,6039StellhornRd,46815
23862,"('Baskin-Robbins',)",icecream,14841CoitRd,75248
23863,"('Hopdoddy Burger Bar',)",tradamerican,5100BeltLineRd,75254
23864,"('Sahara Restaurant',)",persian,5441AlphaRd,75240
23865,"(""McDonald's"",)",hotdogs,13350DallasPkwy,75240
23866,"('QuikTrip',)",convenience,6055Alphard,75240
23867,"('Mi Cocina',)",tex-mex,13350DallasPkwy,75240
23868,"('Grand Lux Cafe - Dallas',)",desserts,13420NDallasPkwy,75240
23869,"('On The Border Mexican Grill & Cantina - Addison',)",mexican,4855BeltLineRd,75254
23870,"('Panera Bread',)",sandwiches,5325BeltLineRd,75254
23871,"('Snooze, an A.M. Eatery',)",breakfast_brunch,5100BeltLineRd,75254
23872,"('Papa Johns Pizza',)",pizza,819WArapahoRd,75080
23873,"('Stir Cafe',)",tradamerican,16400DallasPkwy,75248
23874,"('Kosher Palate',)",grocery,7989BeltLineRd,75248
23875,"(""Razzoo's Cajun Cafe"",)",cajun,13949NorthCentralExpy,75243
23876,"(""Besa's Pizza & Pasta"",)",pizza,14856PrestonRd,75254
23877,"('Bonchon - Addison',)",korean,4980BeltLineRd,75254
23878,"(""Auntie Anne's"",)",pretzels,13350DallasPkwy,75240
23879,"('Sarah’s Café & Panini',)",juicebars,12225GreenvilleAve,75243
23880,"(""Jason's Deli"",)",delis,101SCoitRd,75080
23881,"('Subway',)",sandwiches,13015CoitRd,75240
23882,"('The Original Pancake House',)",breakfast_brunch,5220BeltLineRd,75254
23883,"('Mesero - Prestonwood',)",tex-mex,5505BeltLineRd,75254
23884,"('Corner Bakery',)",sandwiches,5225BeltlineRd,75254
23885,"('Subway',)",sandwiches,11260NCentralExpy,75243
23886,"('Signature Deli',)",delis,14785PrestonRd,75254
23887,"('Subway',)",sandwiches,14891PrestonRd,75254
23888,"('Saltgrass Steak House',)",steak,13561NCentralExpy,75243
23889,"('Subway',)",sandwiches,600NCoit,75080
23890,"('Neuhaus Cafe',)",cafes,PrestonRoyalShoppingCtr,75230
23891,"('Wingstop',)",chicken_wings,900NCoitRd,75080
23892,"('Subway',)",sandwiches,13350NDallasPkwy,75240
23893,"('Blue Mesa Grill',)",mexican,14866MontfortDr,75254
23894,"('Subway',)",sandwiches,819WArapahoRd,75080
23895,"(""Uncle Julio's"",)",mexican,16150DallasPkwy,75248
23896,"('Studio Movie Grill',)",movietheaters,13933NCentralExpy,75243
23897,"('Subway',)",sandwiches,16110DallasPkwy,75248
23898,"(""Lawry's The Prime Rib - Dallas"",)",steak,14655DallasPkwy,75254
23899,"('Subway',)",sandwiches,13440TiBlvd,75243
23900,"('Chipotle Mexican Grill',)",mexican,14715CoitRd,75254
23901,"(""McDonald's"",)",hotdogs,6950GreenvilleAve,75231
23902,"('Taqueria Taxco',)",breakfast_brunch,9239SkillmanSt,75243
23903,"(""Long John Silver's"",)",hotdogs,1604EBeltLineRd,75081
23904,"(""McDonald's"",)",hotdogs,1251EBeltLineRd,75081
23905,"('Popeyes Louisiana Kitchen',)",hotdogs,7975BeltLineRd,75254
23906,"('Salad and Go',)",breakfast_brunch,14909CoitRd,75248
23907,"('QuikTrip',)",servicestations,9500ForestLn,75243
23908,"('Chick-fil-A',)",hotdogs,603SPlanoRd,75081
23909,"(""McDonald's"",)",hotdogs,550CentennialBlvd,75081
23910,"('Subway',)",sandwiches,10660PlanoRd,75238
23911,"('Jack In The Box',)",hotdogs,14219CoitRd,75254
23912,"(""Popeye's Chicken"",)",chickenshop,7975BeltLineRd,75254
23913,"(""Denny's"",)",breakfast_brunch,13689NCentralExpy,75243
23914,"('Subway',)",sandwiches,11260NCentralExpy,75243
23915,"('Jack in the Box',)",hotdogs,1350SPlanoRd,75081
23916,"(""Enchilada's Restaurant - Dallas"",)",tex-mex,7050GreenvilleAve,75231
23917,"(""Nuno's Tacos & Vegmex Grill"",)",vegan,8024SpringValleyRd,75240
23918,"(""Jersey Mike's Subs"",)",delis,205SPlanoRd,75081
23919,"(""Razzoo's Cajun Cafe"",)",cajun,13949NorthCentralExpy,75243
23920,"(""Jimmy John's"",)",sandwiches,1425EBeltLineRd,75081
23921,"('Taco Cabana',)",mexican,6919GreenvilleAve,75231
23922,"('Mi Cocina',)",mexican,7215SkillmanSt,75231
23923,"('Laredo Taco',)",tacos,9750WalnutHillLn,75238
23924,"(""Cici's Pizza"",)",hotdogs,10061WhitehurstDr,75243
23925,"('Subway',)",sandwiches,9730AbramsRd,75243
23926,"('Subway',)",sandwiches,9410WalnutSt,75243
23927,"('Subway Restaurants',)",sandwiches,650EBuckinghamRd,75243
23928,"('Pizza Hut',)",pizza,8224ParkLane,75231
23929,"(""Wendy's"",)",burgers,9680AudeliaRd,75238
23930,"('Subway',)",sandwiches,8440AbramsRd,75243
23931,"('Subway Restaurants',)",hotdogs,8200WalnutHillLane,75231
23932,"('Sonic Drive-In',)",burgers,605SouthPlanoRd,75081
23933,"('Chipotle Mexican Grill',)",hotdogs,8018ParkLn,75231
23934,"(""Chili's"",)",tradamerican,329WSpringValleyRd,75081
23935,"(""McDonald's"",)",burgers,105SCoitRd,75080
23936,"('KFC',)",hotdogs,1776EBeltLineRd,75081
23937,"('Jack in the Box',)",hotdogs,14219CoitRd,75254
23938,"(""CC Wing 'N' Taquria"",)",tradamerican,7470GreenvilleAve,75231
23939,"('Saltgrass Steak House',)",steak,13561NCentralExpy,75243
23940,"('QuikTrip',)",servicestations,522WBeltlineRd,75080
23941,"('Studio Movie Grill',)",movietheaters,13933NCentralExpy,75243
23942,"('Baskin-Robbins',)",icecream,14841CoitRd,75248
23943,"('Pizza Hut',)",pizza,1602EBeltLineRd,75081
23944,"('QuikTrip',)",servicestations,10101RoyalLane,75238
23945,"('Fratello Halal Pizza and Grill',)",pizza,201SGreenvilleAve,75081
23946,"('Chipotle Mexican Grill',)",mexican,8687NCentralExpy,75225
23947,"('Kosher Palate',)",grocery,7989BeltLineRd,75248
23948,"('Pizza Hut',)",pizza,7989BeltLineRd,75248
23949,"('Subway',)",sandwiches,13440TiBlvd,75243
23950,"('Mi Cocina',)",tex-mex,13350DallasPkwy,75240
23951,"(""McDonald's"",)",hotdogs,3750ForestLn,75229
23952,"(""McDonald's"",)",hotdogs,10720PrestonRd,75230
23953,"('On The Border Mexican Grill & Cantina - Addison',)",mexican,4855BeltLineRd,75254
23954,"(""Ziziki's"",)",greek,11661PrestonRd,75230
23955,"('Einstein Bros. Bagels',)",sandwiches,3750BeltLineRd,75001
23956,"('Papa Johns Pizza',)",pizza,2717EBeltlineRd102,75006
23957,"(""Church's Chicken"",)",hotdogs,3601ForestLn,75234
23958,"('Taco Cabana',)",mexican,15120MarshLn,75001
23959,"('Bonchon - Addison',)",korean,4980BeltLineRd,75254
23960,"(""Braum's"",)",icecream,3441ForestLn,75234
23961,"('Jack in the Box',)",hotdogs,3195RoyalLn,75229
23962,"('Sahara Restaurant',)",persian,5441AlphaRd,75240
23963,"('Gazeebo Burgers',)",burgers,5950RoyalLn,75230
23964,"('Meso Maya Comida y Copas',)",mexican,11909PrestonRd,75230
23965,"('Snappy Salads',)",salad,5915ForestLn,75230
23966,"('Snooze, an A.M. Eatery',)",breakfast_brunch,5100BeltLineRd,75254
23967,"('Panera Bread',)",sandwiches,5325BeltLineRd,75254
23968,"('El Pollito Loco',)",mexican,3068ForestLn,75234
23969,"('Pizza Hut',)",pizza,14760PrestonRd,75254
23970,"(""Auntie Anne's"",)",pretzels,13350DallasPkwy,75240
23971,"('Stir Cafe',)",tradamerican,16400DallasPkwy,75248
23972,"('Papa Johns Pizza',)",pizza,5907BeltLineRoad,75254
23973,"('The Original Pancake House',)",breakfast_brunch,5220BeltLineRd,75254
23974,"(""Jersey Mike's Subs"",)",hotdogs,11661PrestonRd,75230
23975,"('QuikTrip',)",convenience,2968ForestLn,75234
23976,"('Subway Restaurants',)",hotdogs,3939ValleyViewLane,75244
23977,"(""Chuy's"",)",mexican,4440BeltLineRd,75001
23978,"('Subway',)",sandwiches,13556PrestonRd,75240
23979,"('Pizza Hut',)",pizza,6039StellhornRd,46815
23980,"(""Lawry's The Prime Rib - Dallas"",)",steak,14655DallasPkwy,75254
23981,"('Corner Bakery',)",sandwiches,5225BeltlineRd,75254
23982,"('Subway',)",sandwiches,4051Lbj,75244
23983,"('Blue Mesa Grill',)",mexican,14866MontfortDr,75254
23984,"('Olive Garden Italian Restaurant',)",italian,4240BeltlineRd,75001
23985,"(""Domino's Pizza"",)",pizza,2220MarshLn,75006
23986,"('Subway',)",sandwiches,13350NDallasPkwy,75240
23987,"('Subway',)",sandwiches,14891PrestonRd,75254
23988,"('Subway',)",sandwiches,16110DallasPkwy,75248
23989,"(""Domino's Pizza"",)",pizza,10909WebbChapelRd,75229
23990,"(""Uncle Julio's"",)",mexican,16150DallasPkwy,75248
23991,"('QuikTrip',)",convenience,6055Alphard,75240
23992,"('Subway',)",sandwiches,3612ForestLn,75234
23993,"(""Dickey's Barbecue Pit"",)",bbq,3711BeltLineRd,75001
23994,"('Mesero - Prestonwood',)",tex-mex,5505BeltLineRd,75254
23995,"('Subway',)",sandwiches,3751BeltlineRd,75001
23996,"('Pizza Hut',)",pizza,2204KellyBlvd,75006
23997,"('The Diner of Dallas',)",diners,3330BeltlineRd,75243
23998,"('Taco Bueno',)",mexican,3033KellwayDr,75006
23999,"(""Besa's Pizza & Pasta"",)",pizza,14856PrestonRd,75254
24000,"(""Dickey's Barbecue Pit"",)",bbq,4610NCentralExpy,75206
24001,"('Tacos Y Mas - Oak Lawn',)",mexican,4123CedarSpringsRd,75219
24002,"(""Raising Cane's Chicken Fingers"",)",hotdogs,7345GastonAve,75214
24003,"('Good Luck Chicken Seafood & Hamburger',)",burgers,2642MalcolmXBlvd,75215
24004,"('Cauldron Ice Cream',)",icecream,3001KnoxSt,75205
24005,"(""McDonald's"",)",burgers,4151NCentralExpy,75206
24006,"('Newhaus Express',)",hotdogs,600NPearlSt,75201
